ID,URL,Name,category_tree,price,description,brand
9aaad169036fb0d1c3b833e35cb0c887,http://www.flipkart.com/teemoods-casual-full-sleeve-striped-women-s-top/p/itme45nzf2hwvzmd?pid=TOPEEEPVZPGF9GCJ,TeeMoods Casual Full Sleeve Striped Women's Top,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Tops >> TeeMoods Tops""]",139.9€,"TeeMoods Casual Full Sleeve Striped Women's Top
                         Price: Rs. 699
				
			A stylish Womens Full Sleeves Top in stripes with High Neck. Made in Polyester Cotton, is very comfortable to wear and is soft against the skin. Fabric is stretachable, is body hugging. Size: Small-Chest-30, Length-25, Sleeves-22; Medium-Chest-32, Length-25.5, Sleeves-22.5, Large-Chest-34, Length-26, Sleeves-23.
A stylish Womens Full Sleeves Top in stripes with High Neck. Made in Polyester Cotton, is very comfortable to wear and is soft against the skin. Fabric is stretachable, is body hugging. Size: Small-Chest-30, Length-25, Sleeves-22; Medium-Chest-32, Length-25.5, Sleeves-22.5, Large-Chest-34, Length-26, Sleeves-23.",
93a4cd714740bfe20a19780738adca6d,http://www.flipkart.com/teemoods-casual-full-sleeve-striped-women-s-top/p/itme45nz22hm55et?pid=TOPEEEPVGBBUCHFH,TeeMoods Casual Full Sleeve Striped Women's Top,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Tops >> TeeMoods Tops""]",139.9€,"TeeMoods Casual Full Sleeve Striped Women's Top
                         Price: Rs. 699
				
			A stylish Womens Full Sleeves Top in stripes with High Neck. Made in Polyester Cotton, is very comfortable to wear and is soft against the skin. Fabric is stretachable, is body hugging. Size: Small-Chest-30, Length-25, Sleeves-22; Medium-Chest-32, Length-25.5, Sleeves-22.5, Large-Chest-34, Length-26, Sleeves-23.
A stylish Womens Full Sleeves Top in stripes with High Neck. Made in Polyester Cotton, is very comfortable to wear and is soft against the skin. Fabric is stretachable, is body hugging. Size: Small-Chest-30, Length-25, Sleeves-22; Medium-Chest-32, Length-25.5, Sleeves-22.5, Large-Chest-34, Length-26, Sleeves-23.",
8b47fff1685a0937fbdfde6aab03b8a8,http://www.flipkart.com/teemoods-casual-full-sleeve-striped-women-s-top/p/itme45nzavmfa47h?pid=TOPEEEPV4GFFSHJG,TeeMoods Casual Full Sleeve Striped Women's Top,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Tops >> TeeMoods Tops""]",139.9€,"TeeMoods Casual Full Sleeve Striped Women's Top
                         Price: Rs. 699
				
			A stylish Womens Full Sleeves Top in stripes with High Neck. Made in Polyester Cotton, is very comfortable to wear and is soft against the skin. Fabric is stretachable, is body hugging. Size: Small-Chest-30, Length-25, Sleeves-22; Medium-Chest-32, Length-25.5, Sleeves-22.5, Large-Chest-34, Length-26, Sleeves-23.
A stylish Womens Full Sleeves Top in stripes with High Neck. Made in Polyester Cotton, is very comfortable to wear and is soft against the skin. Fabric is stretachable, is body hugging. Size: Small-Chest-30, Length-25, Sleeves-22; Medium-Chest-32, Length-25.5, Sleeves-22.5, Large-Chest-34, Length-26, Sleeves-23.",
8833216c93fab98ca0d75d7cf4a177c4,http://www.flipkart.com/teemoods-casual-full-sleeve-striped-women-s-top/p/itme45nzpdfaeqsn?pid=TOPEEEPVYHHF9HGW,TeeMoods Casual Full Sleeve Striped Women's Top,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Tops >> TeeMoods Tops""]",139.9€,"TeeMoods Casual Full Sleeve Striped Women's Top
                         Price: Rs. 699
				
			A stylish Womens Full Sleeves Top in stripes with High Neck. Made in Polyester Cotton, is very comfortable to wear and is soft against the skin. Fabric is stretachable, is body hugging. Size: Small-Chest-30, Length-25, Sleeves-22; Medium-Chest-32, Length-25.5, Sleeves-22.5, Large-Chest-34, Length-26, Sleeves-23.
A stylish Womens Full Sleeves Top in stripes with High Neck. Made in Polyester Cotton, is very comfortable to wear and is soft against the skin. Fabric is stretachable, is body hugging. Size: Small-Chest-30, Length-25, Sleeves-22; Medium-Chest-32, Length-25.5, Sleeves-22.5, Large-Chest-34, Length-26, Sleeves-23.",
8e0da2ef46bd4e0e1a18eea17a749067,http://www.flipkart.com/teemoods-casual-full-sleeve-striped-women-s-top/p/itme45nzsf7aung8?pid=TOPEEEPVFEVFP99H,TeeMoods Casual Full Sleeve Striped Women's Top,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Tops >> TeeMoods Tops""]",139.9€,"TeeMoods Casual Full Sleeve Striped Women's Top
                         Price: Rs. 699
				
			A stylish Womens Full Sleeves Top in stripes with High Neck. Made in Polyester Cotton, is very comfortable to wear and is soft against the skin. Fabric is stretachable, is body hugging. Size: Small-Chest-30, Length-25, Sleeves-22; Medium-Chest-32, Length-25.5, Sleeves-22.5, Large-Chest-34, Length-26, Sleeves-23.
A stylish Womens Full Sleeves Top in stripes with High Neck. Made in Polyester Cotton, is very comfortable to wear and is soft against the skin. Fabric is stretachable, is body hugging. Size: Small-Chest-30, Length-25, Sleeves-22; Medium-Chest-32, Length-25.5, Sleeves-22.5, Large-Chest-34, Length-26, Sleeves-23.",
66498ec712dd9a570d6b3b96ed54f1c3,http://www.flipkart.com/clove-casual-3-4-sleeve-striped-women-s-top/p/itmeegkdbfvdtjks?pid=TOPEBMJJHHRNHMEA,The Clove Casual 3/4 Sleeve Striped Women's Top,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Tops >> The Clove Tops""]",149.9€,The Clove Casual 3/4 Sleeve Striped Women's Top - Buy Grey The Clove Casual 3/4 Sleeve Striped Women's Top For Only Rs. 1499 Online in India. Shop Online For Apparels. Huge Collection of Branded Clothes Only at Flipkart.com,
cc9bb70dfe6af483fd0bceddaef148ee,http://www.flipkart.com/nun-casual-full-sleeve-striped-women-s-top/p/itme7s4kvpvxyzt7?pid=TOPE7S4KHZK2MSDC,Nun Casual Full Sleeve Striped Women's Top,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Tops >> Nun Tops""]",119.5€,"Nun Casual Full Sleeve Striped Women's Top
                         Price: Rs. 585
				
			This Full Sleeve Woven Top Has A Trendy Vertical Stripes Pattern ! A Surplice Neckline Leads Down To A Wrap-Hem That Gets A Little High-Low In Back
This Full Sleeve Woven Top Has A Trendy Vertical Stripes Pattern ! A Surplice Neckline Leads Down To A Wrap-Hem That Gets A Little High-Low In Back",
9e5cbe13015251992663085d42ab1082,http://www.flipkart.com/moda-vastra-casual-3-4-sleeve-graphic-print-women-s-top/p/itme8h5dmpz9mgug?pid=TOPE8H5DNYNZHGU6,Moda Vastra Casual 3/4 Sleeve Graphic Print Women's Top,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Tops >> Moda Vastra Tops""]",179.9€,"Moda Vastra Casual 3/4 Sleeve Graphic Print Women's Top
                         Price: Rs. 899
				
			This green khadi cotton hand printed top is a fashion statement in itself and is a striking look for work. Revamped with constructed stitch detail on the shoulders and button panel in black and a sharkbite hemline.
This green khadi cotton hand printed top is a fashion statement in itself and is a striking look for work. Revamped with constructed stitch detail on the shoulders and button panel in black and a sharkbite hemline.",
5599405561a65b267e616d579b818ec3,http://www.flipkart.com/nishtaa-yellow-gold-22-k-ring/p/itmdwkzn4sft7tew?pid=RNGDWKZNWESHKECP,Nishtaa Yellow Gold 22 K Ring,"[""Jewellery >> Rings""]",718€,"Nishtaa Yellow Gold 22 K Ring
                         Price: Rs. 6,821
				
			NISHTAA presents stunning range of rings in 22kt plain gold and Swarovski Cubic Zirconia studded jewellery. Light weight rings, where each piece of jewellery is crafted exquisitely to match the beauty and purity of feelings. Light-weight Ring helps express varying emotions ? whether at family functions, social occasions, or at the workplace. All NISHTAA products are 916 Hallmarked and BIS certified. All NISHTAA Products come with a Jewellery Box and Guarantee card.
NISHTAA presents stunning range of rings in 22kt plain gold and Swarovski Cubic Zirconia studded jewellery. Light weight rings, where each piece of jewellery is crafted exquisitely to match the beauty and purity of feelings. Light-weight Ring helps express varying emotions ? whether at family functions, social occasions, or at the workplace. All NISHTAA products are 916 Hallmarked and BIS certified. All NISHTAA Products come with a Jewellery Box and Guarantee card.",Nishtaa
c5f7edb5fdc7819a15bad275a869a12b,http://www.flipkart.com/cation-casual-3-4-sleeve-solid-women-s-top/p/itmeffngf6qcztyz?pid=TOPEFFNGY3ZWSEJG,Cation Casual 3/4 Sleeve Solid Women's Top,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Tops >> Cation Tops""]",89.9€,Cation Casual 3/4 Sleeve Solid Women's Top - Buy Orange Cation Casual 3/4 Sleeve Solid Women's Top For Only Rs. 899 Online in India. Shop Online For Apparels. Huge Collection of Branded Clothes Only at Flipkart.com,
b6c730cc212ea6ed426cbc0db8f6ae4d,http://www.flipkart.com/cation-casual-short-sleeve-solid-women-s-top/p/itmebwgfvh6kuedd?pid=TOPEBWGETHGUGJPB,Cation Casual Short Sleeve Solid Women's Top,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Tops >> Cation Tops""]",109.9€,Cation Casual Short Sleeve Solid Women's Top - Buy Orange Cation Casual Short Sleeve Solid Women's Top For Only Rs. 1099 Online in India. Shop Online For Apparels. Huge Collection of Branded Clothes Only at Flipkart.com,
91d8aee2696ee7698a425d84b1887a7c,http://www.flipkart.com/cation-casual-3-4-sleeve-solid-women-s-top/p/itme8zafaf4heu5e?pid=TOPE8ZAFEYMHKCW8,Cation Casual 3/4 Sleeve Solid Women's Top,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Tops >> Cation Tops""]",280€,"Cation Casual 3/4 Sleeve Solid Women's Top - Buy Black, Orange Cation Casual 3/4 Sleeve Solid Women's Top For Only Rs. 2800 Online in India. Shop Online For Apparels. Huge Collection of Branded Clothes Only at Flipkart.com",
2e147ae9af0687c2f3e42cefd1c4470c,http://www.flipkart.com/nishtaa-yellow-gold-22-k-ring/p/itmdwkzhewvbhw4z?pid=RNGDWKZHDVFQTDYV,Nishtaa Yellow Gold 22 K Ring,"[""Jewellery >> Rings""]",781€,"Nishtaa Yellow Gold 22 K Ring
                         Price: Rs. 7,420
				
			NISHTAA presents stunning range of rings in 22kt plain gold and Swarovski Cubic Zirconia studded jewellery. Light weight rings, where each piece of jewellery is crafted exquisitely to match the beauty and purity of feelings. Light-weight Ring helps express varying emotions ? whether at family functions, social occasions, or at the workplace. All NISHTAA products are 916 Hallmarked and BIS certified. All NISHTAA Products come with a Jewellery Box and Guarantee card.
NISHTAA presents stunning range of rings in 22kt plain gold and Swarovski Cubic Zirconia studded jewellery. Light weight rings, where each piece of jewellery is crafted exquisitely to match the beauty and purity of feelings. Light-weight Ring helps express varying emotions ? whether at family functions, social occasions, or at the workplace. All NISHTAA products are 916 Hallmarked and BIS certified. All NISHTAA Products come with a Jewellery Box and Guarantee card.",Nishtaa
21543e591acd33c5e4a9aa932ab496f4,http://www.flipkart.com/cation-casual-short-sleeve-3-4-sleeve-solid-women-s-top/p/itme8zafnjhf4fk8?pid=TOPE8ZAF4NMCGHR3,"Cation Casual Short Sleeve, 3/4 Sleeve Solid Women's Top","[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Tops >> Cation Tops""]",260€,"Cation Casual Short Sleeve, 3/4 Sleeve Solid Women's Top - Buy Black, Orange Cation Casual Short Sleeve, 3/4 Sleeve Solid Women's Top For Only Rs. 2600 Online in India. Shop Online For Apparels. Huge Collection of Branded Clothes Only at Flipkart.com",
e061c1a2d7bf1b1993bff9ed522989a6,http://www.flipkart.com/shopaholic-casual-3-4-sleeve-solid-women-s-top/p/itmed5hsbbkervzw?pid=TOPED5HSV3ZQA6NR,Shopaholic Casual 3/4 Sleeve Solid Women's Top,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Tops >> Shopaholic Tops""]",129.9€,Shopaholic Casual 3/4 Sleeve Solid Women's Top - Buy Orange Shopaholic Casual 3/4 Sleeve Solid Women's Top For Only Rs. 1299 Online in India. Shop Online For Apparels. Huge Collection of Branded Clothes Only at Flipkart.com,
5c28a80aaa4f12cca8926d84a1130ce1,http://www.flipkart.com/fundoo-t-full-sleeve-solid-men-s-sweatshirt/p/itmebhcqbxhsz76y?pid=SWSEBHCPTESRGGGR,Fundoo T Full Sleeve Solid Men's Sweatshirt,"[""Clothing >> Men's Clothing >> Winter & Seasonal Wear >> Sweatshirts >> Fundoo T Sweatshirts""]",199.8€,"Fundoo T Full Sleeve Solid Men's Sweatshirt
                         Price: Rs. 749
				
			Fundoo T sweatshirt are Style and comfort come stylished together in this trendy Sweatshirt.Its just the right choice to keep you warm and in style this season.
Fundoo T sweatshirt are Style and comfort come stylished together in this trendy Sweatshirt.Its just the right choice to keep you warm and in style this season.",
f1f97236b0f044a0dd53056a2b060c9c,http://www.flipkart.com/cation-casual-3-4-sleeve-printed-women-s-top/p/itmebxxa5rsa34fk?pid=TOPEBXXACS9EWGK3,Cation Casual 3/4 Sleeve Printed Women's Top,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Tops >> Cation Tops""]",109.9€,Cation Casual 3/4 Sleeve Printed Women's Top - Buy Orange Cation Casual 3/4 Sleeve Printed Women's Top For Only Rs. 1099 Online in India. Shop Online For Apparels. Huge Collection of Branded Clothes Only at Flipkart.com,
385f0e4a73307f8eb0992a4dfdca9471,http://www.flipkart.com/fundoo-t-full-sleeve-solid-men-s-sweatshirt/p/itmebhcqu8wfgecz?pid=SWSEBHCP5YSCUU2S,Fundoo T Full Sleeve Solid Men's Sweatshirt,"[""Clothing >> Men's Clothing >> Winter & Seasonal Wear >> Sweatshirts >> Fundoo T Sweatshirts""]",199.8€,"Fundoo T Full Sleeve Solid Men's Sweatshirt
                         Price: Rs. 749
				
			Fundoo T sweatshirt are Style and comfort come stylished together in this trendy Sweatshirt.Its just the right choice to keep you warm and in style this season.
Fundoo T sweatshirt are Style and comfort come stylished together in this trendy Sweatshirt.Its just the right choice to keep you warm and in style this season.",
51092fc48bb564d976736d2700699102,http://www.flipkart.com/goddess-women-casual-3-4-sleeve-solid-women-s-top/p/itme3ys5xfeb9a7h?pid=TOPE3YS5CWHKTAHS,Goddess Women Casual 3/4 Sleeve Solid Women's Top,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Tops >> Goddess Women Tops""]",119.9€,Goddess Women Casual 3/4 Sleeve Solid Women's Top - Buy Orange Goddess Women Casual 3/4 Sleeve Solid Women's Top For Only Rs. 1199 Online in India. Shop Online For Apparels. Huge Collection of Branded Clothes Only at Flipkart.com,
075f83720be6bb1622f0a0d86cdf6ae1,http://www.flipkart.com/bownbee-girl-s-gathered-dress/p/itmee9zqhcnwdjbj?pid=DREEE9ZR9THTGUGY,BownBee Girl's Gathered Dress,"[""Clothing >> Kids' Clothing >> Girls Wear >> Dresses & Skirts >> Dresses >> BownBee Dresses""]",99.9€,BownBee Girl's Gathered Dress - Buy Blue BownBee Girl's Gathered Dress For Only Rs. 999 Online in India. Shop Online For Apparels. Huge Collection of Branded Clothes Only at Flipkart.com,
bc71140c796df3a05d4120882cb42ad3,http://www.flipkart.com/fundoo-t-full-sleeve-solid-men-s-sweatshirt/p/itmebhcpdsqznhme?pid=SWSEBHCPAKWKRDPR,Fundoo T Full Sleeve Solid Men's Sweatshirt,"[""Clothing >> Men's Clothing >> Winter & Seasonal Wear >> Sweatshirts >> Fundoo T Sweatshirts""]",199.8€,"Fundoo T Full Sleeve Solid Men's Sweatshirt
                         Price: Rs. 749
				
			Fundoo T sweatshirt are Style and comfort come stylished together in this trendy Sweatshirt.Its just the right choice to keep you warm and in style this season.
Fundoo T sweatshirt are Style and comfort come stylished together in this trendy Sweatshirt.Its just the right choice to keep you warm and in style this season.",
60f36907941acf8b0657f91884edf7f1,http://www.flipkart.com/herberto-girl-s-a-line-dress/p/itme2y6dduh8dpkh?pid=DREE2Y6DCFHNHFBK,Herberto Girl's A-line Dress,"[""Clothing >> Kids' Clothing >> Girls Wear >> Dresses & Skirts >> Dresses >> Herberto Dresses""]",169.9€,Herberto Girl's A-line Dress - Buy Pink Herberto Girl's A-line Dress For Only Rs. 1699 Online in India. Shop Online For Apparels. Huge Collection of Branded Clothes Only at Flipkart.com,
decad654beb9df92b93de4b3b8dba682,http://www.flipkart.com/fundoo-t-full-sleeve-solid-men-s-sweatshirt/p/itmebhcqnx6pc2pr?pid=SWSEBHCPZGHMBKJY,Fundoo T Full Sleeve Solid Men's Sweatshirt,"[""Clothing >> Men's Clothing >> Winter & Seasonal Wear >> Sweatshirts >> Fundoo T Sweatshirts""]",199.8€,"Fundoo T Full Sleeve Solid Men's Sweatshirt
                         Price: Rs. 749
				
			Fundoo T sweatshirt are Style and comfort come stylished together in this trendy Sweatshirt.Its just the right choice to keep you warm and in style this season.
Fundoo T sweatshirt are Style and comfort come stylished together in this trendy Sweatshirt.Its just the right choice to keep you warm and in style this season.",
93631f3e74b64f68243fb565e6a9a36b,http://www.flipkart.com/herberto-girl-s-a-line-dress/p/itme8mf7nrd37qnc?pid=DREE8MF7EUYUBNND,Herberto Girl's A-line Dress,"[""Clothing >> Kids' Clothing >> Girls Wear >> Dresses & Skirts >> Dresses >> Herberto Dresses""]",299.9€,Herberto Girl's A-line Dress - Buy Black And Red Herberto Girl's A-line Dress For Only Rs. 2999 Online in India. Shop Online For Apparels. Huge Collection of Branded Clothes Only at Flipkart.com,
8ce08ffb64d7f7d257d4b86bd2cbf0ab,http://www.flipkart.com/fundoo-t-full-sleeve-solid-men-s-sweatshirt/p/itmebhcpmncnqw7s?pid=SWSEBHCPHKWEUAAG,Fundoo T Full Sleeve Solid Men's Sweatshirt,"[""Clothing >> Men's Clothing >> Winter & Seasonal Wear >> Sweatshirts >> Fundoo T Sweatshirts""]",199.8€,"Fundoo T Full Sleeve Solid Men's Sweatshirt
                         Price: Rs. 749
				
			Fundoo T sweatshirt are Style and comfort come stylished together in this trendy Sweatshirt.Its just the right choice to keep you warm and in style this season.
Fundoo T sweatshirt are Style and comfort come stylished together in this trendy Sweatshirt.Its just the right choice to keep you warm and in style this season.",
b2d9300f6d2b05f2a32fe6baf658c613,http://www.flipkart.com/herberto-girl-s-high-low-dress/p/itme3kkwvnsu9yzx?pid=DREE3KKW8HYZJHZY,Herberto Girl's High Low Dress,"[""Clothing >> Kids' Clothing >> Girls Wear >> Dresses & Skirts >> Dresses >> Herberto Dresses""]",189.9€,Herberto Girl's High Low Dress - Buy Green Herberto Girl's High Low Dress For Only Rs. 1899 Online in India. Shop Online For Apparels. Huge Collection of Branded Clothes Only at Flipkart.com,
e6fab8e1e818f3495a6aa120951cd6a1,http://www.flipkart.com/fundoo-t-full-sleeve-solid-men-s-sweatshirt/p/itmebhcpyej2g5a2?pid=SWSEBHCP9JC4GQKT,Fundoo T Full Sleeve Solid Men's Sweatshirt,"[""Clothing >> Men's Clothing >> Winter & Seasonal Wear >> Sweatshirts >> Fundoo T Sweatshirts""]",199.8€,"Fundoo T Full Sleeve Solid Men's Sweatshirt
                         Price: Rs. 749
				
			Fundoo T sweatshirt are Style and comfort come stylished together in this trendy Sweatshirt.Its just the right choice to keep you warm and in style this season.
Fundoo T sweatshirt are Style and comfort come stylished together in this trendy Sweatshirt.Its just the right choice to keep you warm and in style this season.",
af07bdb66f2cab0cc2e51203c96bfd91,http://www.flipkart.com/herberto-girl-s-a-line-dress/p/itmdvf2wquauscyt?pid=DREDVF2W9PTRAEHK,Herberto Girl's A-line Dress,"[""Clothing >> Kids' Clothing >> Girls Wear >> Dresses & Skirts >> Herberto Dresses & Skirts""]",159.9€,Herberto Girl's A-line Dress - Buy Pink Herberto Girl's A-line Dress For Only Rs. 1599 Online in India. Shop Online For Apparels. Huge Collection of Branded Clothes Only at Flipkart.com,
8af9454fca67ea03d5641f42a45bf32c,http://www.flipkart.com/herberto-girl-s-a-line-dress/p/itme8mf7ndeyns6q?pid=DREE8MF7XE97CPW7,Herberto Girl's A-line Dress,"[""Clothing >> Kids' Clothing >> Girls Wear >> Dresses & Skirts >> Dresses >> Herberto Dresses""]",299.9€,Herberto Girl's A-line Dress - Buy Pink Herberto Girl's A-line Dress For Only Rs. 2999 Online in India. Shop Online For Apparels. Huge Collection of Branded Clothes Only at Flipkart.com,
d2bab3aa28c02b840141f46478eff5f2,http://www.flipkart.com/jewels-jaipur-gold-ruby-yellow-14-k-ring/p/itmeb2pg9mqaubux?pid=RNGEB2PGDCAQPBVJ,Jewels Of Jaipur Gold Ruby Yellow Gold 14 K Ring,"[""Jewellery >> Rings""]",1107.6€,"Jewels Of Jaipur Gold Ruby Yellow Gold 14 K Ring
                         Price: Rs. 9,414
				
			Gemstone Wt-0.150,Actual Diamond Wt-0.051 Diamond Color :- Ij , Diamond Clarity Si, Diamond Cut: Brilliant
Gemstone Wt-0.150,Actual Diamond Wt-0.051 Diamond Color :- Ij , Diamond Clarity Si, Diamond Cut: Brilliant",Jewels Of Jaipur
40cf99f40aa188203bc60497d5d5e073,http://www.flipkart.com/jewels-jaipur-gold-ruby-yellow-14-k-ring/p/itmeb2pgqrza87ab?pid=RNGEB2PG3Q5RKDW6,Jewels Of Jaipur Gold Ruby Yellow Gold 14 K Ring,"[""Jewellery >> Rings""]",1158.7€,"Jewels Of Jaipur Gold Ruby Yellow Gold 14 K Ring
                         Price: Rs. 9,848
				
			Gemstone Wt-0.250,Actual Diamond Wt-0.069 Diamond Color :- Ij , Diamond Clarity Si, Diamond Cut: Brilliant
Gemstone Wt-0.250,Actual Diamond Wt-0.069 Diamond Color :- Ij , Diamond Clarity Si, Diamond Cut: Brilliant",Jewels Of Jaipur
33dacd5c7d1f9c4a6edf841217a306da,http://www.flipkart.com/bluestone-ziva-yellow-gold-diamond-emerald-18-k-ring/p/itmea9zvcntxpnfd?pid=RNGEA9ZVXZGZGDG4,"BlueStone The Ziva Yellow Gold Diamond, Emerald 18 K Ring","[""Jewellery >> Rings""]",3130€,"BlueStone The Ziva Yellow Gold Diamond, Emerald 18 K Ring - Buy BlueStone The Ziva Yellow Gold Diamond, Emerald 18 K Ring only for Rs. 28313 from Flipkart.com. Only Genuine Products. 30 Day Replacement Guarantee. Free Shipping. Cash On Delivery!",BlueStone
2f449517d20a0edc06d6bf4a46ffd7b4,http://www.flipkart.com/united-colors-benetton-striped-round-neck-casual-women-s-sweater/p/itmeczmbrz7m5bx3?pid=SWTECZMBGZPVRTQS,United Colors of Benetton Striped Round Neck Casual Women's Sweater,"[""Clothing >> Women's Clothing >> Winter & Seasonal Wear >> Sweaters & Pullovers >> United Colors of Benetton Sweaters & Pullovers""]",249.9€,United Colors of Benetton Striped Round Neck Casual Women's Sweater - Buy 901 United Colors of Benetton Striped Round Neck Casual Women's Sweater For Only Rs. 2499 Online in India. Shop Online For Apparels. Huge Collection of Branded Clothes Only at Flipkart.com,
8867c25a6afae65f686cc95a113a5717,http://www.flipkart.com/united-colors-benetton-solid-round-neck-casual-women-s-sweater/p/itmecxphwj6wzy5m?pid=SWTECXPHFVTHWJF7,United Colors of Benetton Solid Round Neck Casual Women's Sweater,"[""Clothing >> Women's Clothing >> Winter & Seasonal Wear >> Sweaters & Pullovers >> United Colors of Benetton Sweaters & Pullovers""]",249.9€,"United Colors of Benetton Solid Round Neck Casual Women's Sweater
                         Price: Rs. 1,624
				
			Flaunt a beautiful look with this white colored sweater from United Colors of Benetton. To reduce the odors, this sweater is made of good quality fabric especially for fashion conscious women. The length of the sweater makes it very easy to put on and allows good ventilation while enjoying with your friends. Now find your rhythm, enjoy your wear with this much famed brand named United Colors of Benetton.
Flaunt a beautiful look with this white colored sweater from United Colors of Benetton. To reduce the odors, this sweater is made of good quality fabric especially for fashion conscious women. The length of the sweater makes it very easy to put on and allows good ventilation while enjoying with your friends. Now find your rhythm, enjoy your wear with this much famed brand named United Colors of Benetton.",
2294f01e941fab1461a825c185ed32ba,http://www.flipkart.com/tapyti-casual-full-sleeve-solid-women-s-top/p/itme3nvyffwcvnk3?pid=TOPE3NVYHZNAEPHA,Tapyti Casual Full Sleeve Solid Women's Top,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Tops >> Tapyti Tops""]",84.5€,"Tapyti Casual Full Sleeve Solid Women's Top
                         Price: Rs. 420
				
			Blue Long Sleeve Smocked Top
Blue Long Sleeve Smocked Top",
beb241345dac78fafa6acf7541ba1cbe,http://www.flipkart.com/only-party-short-sleeve-solid-women-s-top/p/itmebabfzvp38pgh?pid=TOPEBABFMZ2GSC2G,Only Party Short Sleeve Solid Women's Top,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Tops >> Only Tops""]",149.5€,"Only Party Short Sleeve Solid Women's Top
                         Price: Rs. 1,495
				
			Step out looking sexy in this navy top by ONLY. It features an open back design that lets you flaunt the tube top you wear inside. The combination of sheer fabric and embellished neckline makes it a unique piece. Wear it with black denims or a sexy skirt for the next clubbing plan on your calendar.
Step out looking sexy in this navy top by ONLY. It features an open back design that lets you flaunt the tube top you wear inside. The combination of sheer fabric and embellished neckline makes it a unique piece. Wear it with black denims or a sexy skirt for the next clubbing plan on your calendar.",
873dd9a81b6ea6a8acf59019d9ec291c,http://www.flipkart.com/elisabetta-bartolli-party-short-sleeve-solid-women-s-top/p/itme4qk4u2a4dfbg?pid=TOPE4QK44FNX6PY5,Elisabetta Bartolli Party Short Sleeve Solid Women's Top,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Tops >> Elisabetta Bartolli Tops""]",209.5€,"Elisabetta Bartolli Party Short Sleeve Solid Women's Top
                         Price: Rs. 2,095
				
			Flaped Roll Up Sleeve, Princess Dart For Perfect Curvy Fit, Stylish Metallic Buttons, Suttle Partywear For All Occasions
Flaped Roll Up Sleeve, Princess Dart For Perfect Curvy Fit, Stylish Metallic Buttons, Suttle Partywear For All Occasions",
90984dfe8cab48ee97475fc6721b97b5,http://www.flipkart.com/tapyti-casual-short-sleeve-solid-women-s-top/p/itmeyy5yfahudkz4?pid=TOPEYY5YK3WEGGXX,Tapyti Casual Short Sleeve Solid Women's Top,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Tops >> Tapyti Tops""]",81.5€,Tapyti Casual Short Sleeve Solid Women's Top - Buy White Tapyti Casual Short Sleeve Solid Women's Top For Only Rs. 815 Online in India. Shop Online For Apparels. Huge Collection of Branded Clothes Only at Flipkart.com,
665d03f7b99806ac32475820a9e3615d,http://www.flipkart.com/msl-women-flats/p/itmednfgzku2qezh?pid=SNDEDNFG7ZNRNAGM,MSL Women Flats,"[""Footwear >> Women's Footwear >> Flats""]",49.9€,Flipkart.com: Buy MSL Women Flats only for Rs. 499 from Flipkart.com. Only Genuine Products. 30 Day Replacement Guarantee. Free Shipping. Cash On Delivery!,
74b81374c5482b4ddf6c859636f81466,http://www.flipkart.com/tapyti-party-sleeveless-solid-women-s-top/p/itmefgg83bzxcesh?pid=TOPEFGG8TJGJ7QDT,Tapyti Party Sleeveless Solid Women's Top,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Tops >> Tapyti Tops""]",127.5€,Tapyti Party Sleeveless Solid Women's Top - Buy Light golden Tapyti Party Sleeveless Solid Women's Top For Only Rs. 1275 Online in India. Shop Online For Apparels. Huge Collection of Branded Clothes Only at Flipkart.com,
